,id,orig_name,Pos,pP,gw,source
3895,156.0,Agyei,M,0.0,7,spiros
3896,136.0,Karbownik,D,0.0,7,spiros
3897,626.0,Quansah,D,0.0,7,spiros
3898,203.0,Gusto,D,0.0,7,spiros
3899,118.0,Trevitt,M,0.0,7,spiros
3900,236.0,Olise,M,0.0,7,spiros
3901,438.0,Biancone,D,0.0,7,spiros
3902,212.0,Nkunku,F,0.0,7,spiros
3903,681.0,Diego Moreira,M,0.0,7,spiros
3904,697.0,S.Bueno,D,0.0,7,spiros
3905,166.0,Egan-Riley,D,0.0,7,spiros
3906,272.0,Francois,M,0.0,7,spiros
3907,259.0,McNeil,M,0.0,7,spiros
3908,691.0,Beto,F,0.0,7,spiros
3909,100.0,Dervişoğlu,F,0.0,7,spiros
3910,677.0,Deivid,F,0.0,7,spiros
3911,556.0,Hoever,D,0.0,7,spiros
3912,459.0,Ojeda,M,0.0,7,spiros
3913,694.0,Massengo,M,0.0,7,spiros
3914,674.0,Delcroix,D,0.0,7,spiros
3915,690.0,Baleba,M,0.0,7,spiros
3916,404.0,Ashby,D,0.0,7,spiros
3917,466.0,Ui-jo,F,0.0,7,spiros
3918,71.0,Kilkenny,M,0.0,7,spiros
3919,711.0,Omobamidele,D,0.0,7,spiros
3920,201.0,W.Fofana,D,0.0,7,spiros
3921,137.0,Kozłowski,M,0.0,7,spiros
3922,671.0,Humphreys,D,0.0,7,spiros
3923,627.0,Clark,M,0.0,7,spiros
3924,658.0,Gordon,F,0.0,7,spiros
3925,649.0,Cannon,F,0.0,7,spiros
3926,624.0,Dobbin,M,0.0,7,spiros
3927,651.0,Stansfield,F,0.0,7,spiros
3928,640.0,Scarlett,F,0.0,7,spiros
3929,650.0,Onyango,M,0.0,7,spiros
3930,622.0,Dodgson,D,0.0,7,spiros
3931,670.0,Marschall,G,0.0,7,spiros
3932,656.0,Hackford,F,0.0,7,spiros
3933,243.0,Whitworth,G,0.0,7,spiros
3934,646.0,Hein,G,0.0,7,spiros
3935,628.0,Doak,M,0.0,7,spiros
3936,363.0,Perrone,M,0.0,7,spiros
3937,54.0,Philogene-Bidace,M,0.0,7,spiros
3938,94.0,Bidstrup,M,0.0,7,spiros
3939,245.0,Branthwaite,D,0.0,7,spiros
3940,11.0,Marquinhos,M,0.0,7,spiros
3941,196.0,Chukwuemeka,M,0.0,7,spiros
3942,69.0,Hill,D,0.0,7,spiros
3943,619.0,Greenwood,D,0.0,7,spiros
3944,130.0,Enciso,M,0.0,7,spiros
3945,399.0,Shoretire,F,0.0,7,spiros
3946,653.0,Seriki,D,0.0,7,spiros
3947,219.0,Ahamada,M,0.0,7,spiros
3948,371.0,Amad,M,0.0,7,spiros
3949,179.0,Thomas,D,0.0,7,spiros
3950,418.0,Kuol,M,0.0,7,spiros
3951,686.0,Zych,G,0.0,7,spiros
3952,312.0,Van den Berg,D,0.0,7,spiros
3953,635.0,Miley,M,0.0,7,spiros
3954,292.0,Bajcetic,M,0.0,7,spiros
3955,186.0,Andrey Santos,M,0.0,7,spiros
3956,621.0,Hinshelwood,M,0.0,7,spiros
3957,704.0,Fraser,F,0.0,7,spiros
3958,164.0,Costelloe,M,0.0,7,spiros
3959,372.0,Antony,M,0.0,7,spiros
3960,483.0,Jebbison,F,0.0,7,spiros
3961,647.0,Anang,G,0.0,7,spiros
3962,200.0,D.D.Fofana,F,0.0,7,spiros
3963,388.0,Mainoo,M,0.0,7,spiros
3964,559.0,João Gomes,M,0.0,7,spiros
3965,620.0,Olakigbe,M,0.0,7,spiros
3966,380.0,Álvaro Fernández,D,0.0,7,spiros
3967,683.0,Harris,M,0.0,7,spiros
3968,652.0,Dibley-Dias,M,0.0,7,spiros
3969,261.0,Onana,M,0.0,7,spiros
3970,667.0,Lavia,M,0.0,7,spiros
3971,115.0,Schade,M,0.0,7,spiros
3972,636.0,G.Shelvey,G,0.0,7,spiros
3973,149.0,Undav,F,0.0,7,spiros
3974,224.0,Ebiowei,M,0.0,7,spiros
3975,237.0,Plange,F,0.0,7,spiros
3976,124.0,Ayari,M,0.0,7,spiros
3977,97.0,Cox,G,0.0,7,spiros
3978,579.0,Lonergan,G,0.0,7,spiros
3979,469.0,Worrall,D,0.0,7,spiros
3980,561.0,Jordão,M,0.0,7,spiros
3981,116.0,Strakosha,G,0.0,7,spiros
3982,278.0,Mitrović,F,0.0,7,spiros
3983,76.0,Moore,F,0.0,7,spiros
3984,73.0,Lowe,M,0.0,7,spiros
3985,218.0,Ziyech,M,0.0,7,spiros
3986,192.0,Bettinelli,G,0.0,7,spiros
3987,249.0,A.Doucouré,M,0.0,7,spiros
3988,346.0,Cancelo,D,0.0,7,spiros
3989,244.0,André Gomes,M,0.0,7,spiros
3990,183.0,Weghorst,F,0.0,7,spiros
3991,190.0,Baba Rahman,D,0.0,7,spiros
3992,296.0,Fabinho,M,0.0,7,spiros
3993,445.0,Felipe,D,0.0,7,spiros
3994,18.0,Rúnarsson,G,0.0,7,spiros
3995,323.0,Macey,G,0.0,7,spiros
3996,417.0,Krafth,D,0.0,7,spiros
3997,263.0,Pickford,G,0.0,7,spiros
3998,187.0,Arrizabalaga,G,0.0,7,spiros
3999,286.0,Tosin,D,0.0,7,spiros
4000,422.0,Manquillo,D,0.0,7,spiros
4001,74.0,Marcondes,M,0.0,7,spiros
4002,117.0,Toney,F,0.0,7,spiros
4003,213.0,Pulisic,M,0.0,7,spiros
4004,357.0,Laporte,D,0.0,7,spiros
4005,239.0,Riedewald,M,0.0,7,spiros
4006,512.0,Sánchez,D,0.0,7,spiros
4007,444.0,Dräger,D,0.0,7,spiros
4008,195.0,Chilwell,D,0.0,7,spiros
4009,385.0,Henderson,G,0.0,7,spiros
4010,253.0,Gray,M,0.0,7,spiros
4011,426.0,Saint-Maximin,M,0.0,7,spiros
4012,233.0,Matthews,G,0.0,7,spiros
4013,455.0,McKenna,D,0.0,7,spiros
4014,15.0,Partey,M,0.0,7,spiros
4015,269.0,Cavaleiro,M,0.0,7,spiros
4016,344.0,Bernardo,M,0.0,7,spiros
4017,41.0,Diego Carlos,D,0.0,7,spiros
4018,367.0,Steffen,G,0.0,7,spiros
4019,251.0,Gbamin,M,0.0,7,spiros
4020,662.0,Adama,M,0.0,7,spiros
4021,79.0,Pearson,M,0.0,7,spiros
4022,413.0,Hayden,M,0.0,7,spiros
4023,51.0,Mings,D,0.0,7,spiros
4024,274.0,Kongolo,D,0.0,7,spiros
4025,248.0,Dele,M,0.0,7,spiros
4026,398.0,Shaw,D,0.0,7,spiros
4027,581.0,Dummett,D,0.0,7,spiros
4028,2.0,Cédric,D,0.0,7,spiros
4029,425.0,Ritchie,M,0.0,7,spiros
4030,299.0,Henderson,M,0.0,7,spiros
4031,441.0,Cook,D,0.0,7,spiros
4032,188.0,Aubameyang,F,0.0,7,spiros
4033,463.0,Shelvey,M,0.0,7,spiros
4034,322.0,Freeman,M,0.0,7,spiros
4035,435.0,Arter,M,0.0,7,spiros
4036,507.0,Perišić,D,0.0,7,spiros
4037,189.0,Azpilicueta,D,0.0,7,spiros
4038,138.0,Lallana,M,0.0,7,spiros
4039,502.0,Lloris,G,0.0,7,spiros
4040,80.0,Randolph,G,0.0,7,spiros
4041,384.0,Heaton,G,0.0,7,spiros
4042,665.0,Krul,G,0.0,7,spiros
4043,448.0,Hennessey,G,0.0,7,spiros
4044,588.0,Young,D,0.0,7,spiros
4045,265.0,Tarkowski,D,0.0,7,spiros
4046,347.0,Carson,G,0.0,7,spiros
4047,408.0,Darlow,G,0.0,7,spiros
4048,247.0,Coleman,D,0.0,7,spiros
4049,134.0,Groß,M,0.0,7,spiros
4050,30.0,Xhaka,M,0.0,7,spiros
4051,257.0,Keane,D,0.0,7,spiros
4052,580.0,Karius,G,0.0,7,spiros
4053,359.0,Mahrez,M,0.0,7,spiros
4054,419.0,Lascelles,D,0.0,7,spiros
4055,368.0,Stones,D,0.0,7,spiros
4056,387.0,Maguire,D,0.0,7,spiros
4057,446.0,Freuler,M,0.0,7,spiros
4058,598.0,Doherty,D,0.0,7,spiros
4059,273.0,Knockaert,M,0.0,7,spiros
4060,289.0,Adrián,G,0.0,7,spiros
4061,414.0,Hendrick,M,0.0,7,spiros
4062,473.0,Baldock,D,0.0,7,spiros
4063,411.0,Gillespie,G,0.0,7,spiros
4064,254.0,Gueye,M,0.0,7,spiros
4065,546.0,Bentley,G,0.0,7,spiros
4066,500.0,Kane,F,0.0,7,spiros
4067,207.0,Lukaku,F,0.0,7,spiros
4068,349.0,De Bruyne,M,0.0,7,spiros
4069,521.0,Whiteman,G,0.0,7,spiros
4070,246.0,Calvert-Lewin,F,0.0,7,spiros
4071,238.0,Richards,D,0.0,7,spiros
4072,250.0,Garner,M,0.0,7,spiros
4073,517.0,Spence,D,0.0,7,spiros
4074,139.0,Lamptey,D,0.0,7,spiros
4075,1.0,Balogun,F,0.0,7,spiros
4076,505.0,Ndombele,M,0.0,7,spiros
4077,443.0,Dennis,F,0.0,7,spiros
4078,88.0,Travers,G,0.0,7,spiros
4079,93.0,Bech,D,0.0,7,spiros
4080,114.0,Roerslev,D,0.0,7,spiros
4081,476.0,Bogle,D,0.0,7,spiros
4082,206.0,James,D,0.0,7,spiros
4083,705.0,Sinisterra,M,0.0,7,spiros
4084,260.0,Mykolenko,D,0.0,7,spiros
4085,75.0,Mepham,D,0.0,7,spiros
4086,25.0,Tomiyasu,D,0.0,7,spiros
4087,266.0,Virgínia,G,0.0,7,spiros
4088,529.0,Coventry,M,0.0,7,spiros
4089,391.0,Martínez,D,0.0,7,spiros
4090,452.0,Laryea,D,0.0,7,spiros
4091,661.0,Harrison,M,0.0,7,spiros
4092,172.0,Muric,G,0.0,7,spiros
4093,374.0,B.Williams,D,0.0,7,spiros
4094,198.0,Cucurella,D,0.0,7,spiros
4095,431.0,Watts,D,0.0,7,spiros
4096,107.0,Lewis-Potter,M,0.0,7,spiros
4097,208.0,Madueke,M,0.0,7,spiros
4098,57.0,Sinisalo,G,0.0,7,spiros
4099,550.0,Cundle,M,0.0,7,spiros
4100,456.0,Mighten,M,0.0,7,spiros
4101,393.0,Mengi,D,0.0,7,spiros
4102,693.0,Thomas,D,0.0,7,spiros
4103,279.0,Muniz,F,0.0,7,spiros
4104,262.0,Patterson,D,0.0,7,spiros
4105,332.0,Pereira,M,0.0,7,spiros
4106,144.0,Moder,M,0.0,7,spiros
4107,458.0,O'Brien,M,0.0,7,spiros
4108,454.0,Mbe Soh,D,0.0,7,spiros
4109,191.0,Badiashile,D,0.0,7,spiros
4110,147.0,Scherpen,G,0.0,7,spiros
4111,555.0,Hodge,M,0.0,7,spiros
4112,70.0,Kelly,D,0.0,7,spiros
4113,91.0,Balcombe,G,0.0,7,spiros
4114,123.0,Alzate,M,0.0,7,spiros
4115,39.0,Davis,F,0.0,7,spiros
4116,531.0,Downes,M,0.0,7,spiros
4117,365.0,Rodri,M,0.0,7,spiros
4118,351.0,Doyle,M,0.0,7,spiros
4119,673.0,Adams,M,0.0,7,spiros
4120,568.0,Podence,M,0.0,7,spiros
4121,225.0,Edouard,F,0.0,7,spiros
4122,185.0,Ampadu,D,0.0,7,spiros
4123,518.0,Tanganga,D,0.0,7,spiros
4124,508.0,Reguilón,D,0.0,7,spiros
4125,252.0,Godfrey,D,0.0,7,spiros
4126,306.0,Phillips,D,0.0,7,spiros
4127,375.0,Bailly,D,0.0,7,spiros
4128,477.0,Brewster,F,0.0,7,spiros
4129,420.0,Lewis,D,0.0,7,spiros
4130,255.0,Holgate,D,0.0,7,spiros
4131,24.0,Tierney,D,0.0,7,spiros
4132,462.0,Scarpa,M,0.0,7,spiros
4133,514.0,R.Sessegnon,D,0.0,7,spiros
4134,209.0,Mount,M,0.0,7,spiros
4135,194.0,Chalobah,D,0.0,7,spiros
4136,400.0,Van de Beek,M,0.0,7,spiros
4137,543.0,Vlasic,M,0.0,7,spiros
4138,503.0,Lo Celso,M,0.0,7,spiros
4139,603.0,Barnes,M,0.0,7,spiros
4140,492.0,Bentancur,M,0.0,7,spiros
4141,491.0,Austin,G,0.0,7,spiros
4142,601.0,Danjuma,M,0.0,7,spiros
4143,175.0,Peacock-Farrell,G,0.0,7,spiros
4144,264.0,Simms,F,0.0,7,spiros
4145,464.0,Surridge,F,0.0,7,spiros
4146,571.0,Šarkić,G,0.0,7,spiros
4147,34.0,Bailey,M,0.0,7,spiros
4148,467.0,N.Williams,D,0.0,7,spiros
4149,401.0,Wan-Bissaka,D,0.0,7,spiros
4150,510.0,Rodon,D,0.0,7,spiros
4151,155.0,Zeqiri,F,0.0,7,spiros
4152,102.0,Goode,D,0.0,7,spiros
4153,141.0,McGill,G,0.0,7,spiros
4154,397.0,Sancho,M,0.0,7,spiros
4155,205.0,Hudson-Odoi,M,0.0,7,spiros
4156,460.0,Panzo,D,0.0,7,spiros
4157,142.0,Milner,M,0.0,7,spiros
4158,461.0,Richards,D,0.0,7,spiros
4159,214.0,Sarr,D,0.0,7,spiros
4160,715.0,Bellegarde,M,0.0,7,spiros
4161,308.0,Salah,M,5.673,8,spiros
4162,516.0,Son,M,7.83,8,spiros
4163,355.0,Haaland,F,5.494,8,spiros
4164,19.0,Saka,M,4.765,8,spiros
4165,373.0,Fernandes,M,5.303,8,spiros
4166,504.0,Maddison,M,5.618,8,spiros
4167,526.0,Bowen,M,4.442,8,spiros
4168,134.0,Groß,M,4.556,8,spiros
4169,430.0,Trippier,D,4.804,8,spiros
4170,14.0,Ødegaard,M,4.217,8,spiros
4171,36.0,Cash,D,4.937,8,spiros
4172,664.0,Ward-Prowse,M,4.084,8,spiros
4173,353.0,Foden,M,4.634,8,spiros
4174,108.0,Mbeumo,M,4.637,8,spiros
4175,143.0,Mitoma,M,4.034,8,spiros
4176,290.0,Alexander-Arnold,D,3.44,8,spiros
4177,307.0,Robertson,D,3.514,8,spiros
4178,343.0,Álvarez,F,4.431,8,spiros
4179,216.0,Sterling,M,4.916,8,spiros
4180,395.0,Varane,D,4.539,8,spiros
4181,60.0,Watkins,F,4.584,8,spiros
4182,501.0,Kulusevski,M,4.681,8,spiros
4183,85.0,Solanke,F,4.199,8,spiros
4184,396.0,Rashford,M,4.336,8,spiros
4185,8.0,Jesus,F,3.648,8,spiros
4186,313.0,Van Dijk,D,3.176,8,spiros
4187,309.0,Szoboszlai,M,3.81,8,spiros
4188,113.0,Raya,G,3.082,8,spiros
4189,291.0,Alisson,G,3.417,8,spiros
4190,275.0,Leno,G,5.156,8,spiros
4191,29.0,White,D,2.754,8,spiros
4192,168.0,Foster,F,3.873,8,spiros
4193,326.0,Morris,F,3.947,8,spiros
4194,567.0,Neto,M,3.982,8,spiros
4195,293.0,Darwin,F,3.507,8,spiros
4196,524.0,Areola,G,3.481,8,spiros
4197,199.0,Enzo,M,4.366,8,spiros
4198,249.0,A.Doucouré,M,4.305,8,spiros
4199,220.0,Andersen,D,4.865,8,spiros
4200,539.0,Paquetá,M,3.485,8,spiros
4201,49.0,Martínez,G,3.852,8,spiros
4202,31.0,Zinchenko,D,2.547,8,spiros
4203,424.0,Pope,G,3.74,8,spiros
4204,520.0,Vicario,G,4.128,8,spiros
4205,119.0,Wissa,F,3.967,8,spiros
4206,350.0,Dias,D,3.002,8,spiros
4207,140.0,March,M,3.31,8,spiros
4208,369.0,Walker,D,3.017,8,spiros
4209,506.0,Pedro Porro,D,4.362,8,spiros
4210,20.0,Saliba,D,2.423,8,spiros
4211,544.0,Zouma,D,2.887,8,spiros
4212,427.0,Schär,D,3.64,8,spiros
4213,407.0,Burn,D,3.614,8,spiros
4214,112.0,Pinnock,D,3.469,8,spiros
4215,246.0,Calvert-Lewin,F,3.992,8,spiros
4216,584.0,Pau,D,3.778,8,spiros
4217,34.0,Bailey,M,3.824,8,spiros
4218,77.0,Neto,G,3.537,8,spiros
4219,197.0,Colwill,D,4.226,8,spiros
4220,402.0,Almirón,M,3.665,8,spiros
4221,569.0,Sá,G,3.453,8,spiros
4222,303.0,Luis Díaz,M,3.119,8,spiros
4223,519.0,Udogie,D,4.262,8,spiros
4224,352.0,Ederson,G,3.089,8,spiros
4225,230.0,Johnstone,G,4.263,8,spiros
4226,522.0,Aguerd,D,2.933,8,spiros
4227,145.0,Sánchez,G,4.06,8,spiros
4228,305.0,Matip,D,2.752,8,spiros
4229,415.0,Isak,F,3.707,8,spiros
4230,437.0,Awoniyi,F,3.614,8,spiros
4231,43.0,Douglas Luiz,M,3.896,8,spiros
4232,575.0,Lockyer,D,3.825,8,spiros
4233,376.0,Casemiro,M,3.544,8,spiros
4234,267.0,Andreas,M,3.987,8,spiros
4235,132.0,Ferguson,F,3.068,8,spiros
4236,528.0,Coufal,D,2.745,8,spiros
4237,379.0,Eriksen,M,3.42,8,spiros
4238,447.0,Gibbs-White,M,3.483,8,spiros
4239,599.0,Diaby,M,3.978,8,spiros
4240,106.0,Jensen,M,3.605,8,spiros
4241,597.0,Onana,G,3.495,8,spiros
4242,86.0,Tavernier,M,3.501,8,spiros
4243,511.0,Romero,D,4.037,8,spiros
4244,482.0,Foderingham,G,3.466,8,spiros
4245,5.0,Gabriel,D,2.215,8,spiros
4246,217.0,Thiago Silva,D,3.92,8,spiros
4247,540.0,Rice,M,2.947,8,spiros
4248,406.0,Bruno Guimarães,M,3.437,8,spiros
4249,270.0,De Cordova-Reid,M,3.865,8,spiros
4250,429.0,Tonali,M,3.376,8,spiros
4251,542.0,Soucek,M,3.067,8,spiros
4252,42.0,Digne,D,3.495,8,spiros
4253,280.0,Palhinha,M,3.801,8,spiros
4254,129.0,Dunk,D,2.633,8,spiros
4255,557.0,Hwang,M,3.14,8,spiros
4256,601.0,Danjuma,M,3.51,8,spiros
4257,377.0,Dalot,D,3.3,8,spiros
4258,281.0,Ream,D,4.432,8,spiros
4259,33.0,Archer,F,3.427,8,spiros
4260,48.0,Konsa,D,3.361,8,spiros
4261,265.0,Tarkowski,D,4.24,8,spiros
4262,228.0,Guéhi,D,4.16,8,spiros
4263,101.0,Flekken,G,3.104,8,spiros
4264,416.0,Joelinton,M,3.3,8,spiros
4265,221.0,J.Ayew,M,3.596,8,spiros
4266,513.0,Sarr,M,3.5,8,spiros
4267,234.0,Mitchell,D,4.052,8,spiros
4268,596.0,Trafford,G,3.031,8,spiros
4269,50.0,McGinn,M,3.245,8,spiros
4270,700.0,Ansu Fati,M,2.938,8,spiros
4271,103.0,Henry,D,0.0,8,spiros
4272,96.0,Collins,D,2.833,8,spiros
4273,532.0,Emerson,D,2.408,8,spiros
4274,688.0,Castagne,D,4.287,8,spiros
4275,202.0,Gallagher,M,3.337,8,spiros
4276,509.0,Richarlison,M,3.381,8,spiros
4277,614.0,Kaminski,G,3.204,8,spiros
4278,288.0,Wilson,M,3.46,8,spiros
4279,259.0,McNeil,M,3.405,8,spiros
4280,28.0,Turner,G,2.983,8,spiros
4281,439.0,Boly,D,3.049,8,spiros
4282,563.0,Kilman,D,2.771,8,spiros
4283,110.0,Nørgaard,M,3.104,8,spiros
4284,263.0,Pickford,G,3.694,8,spiros
4285,419.0,Lascelles,D,2.937,8,spiros
4286,386.0,Lindelöf,D,2.975,8,spiros
4287,63.0,Billing,M,2.916,8,spiros
4288,161.0,Brownhill,M,2.89,8,spiros
4289,13.0,Nketiah,F,2.642,8,spiros
4290,297.0,Gakpo,F,2.703,8,spiros
4291,240.0,Schlupp,M,3.166,8,spiros
4292,261.0,Onana,M,3.188,8,spiros
4293,590.0,Cunha,F,2.893,8,spiros
4294,678.0,Doku,M,2.767,8,spiros
4295,222.0,Clyne,D,3.66,8,spiros
4296,225.0,Edouard,F,3.019,8,spiros
4297,342.0,Aké,D,2.526,8,spiros
4298,257.0,Keane,D,3.765,8,spiros
4299,341.0,Akanji,D,2.31,8,spiros
4300,204.0,Hall,D,2.824,8,spiros
4301,44.0,Durán,F,2.25,8,spiros
4302,474.0,Basham,D,2.924,8,spiros
4303,283.0,Robinson,D,3.91,8,spiros
4304,242.0,Ward,D,3.58,8,spiros
4305,271.0,Diop,D,3.95,8,spiros
4306,126.0,Caicedo,M,2.912,8,spiros
4307,383.0,Mejbri,M,2.521,8,spiros
4308,488.0,Norwood,M,2.75,8,spiros
4309,566.0,Matheus,M,2.674,8,spiros
4310,378.0,Elanga,M,2.611,8,spiros
4311,6.0,Havertz,M,2.434,8,spiros
4312,109.0,Mee,D,2.529,8,spiros
4313,390.0,Martial,F,2.649,8,spiros
4314,66.0,Cook,M,2.691,8,spiros
4315,304.0,Mac Allister,M,2.46,8,spiros
4316,318.0,Burke,D,2.878,8,spiros
4317,105.0,Janelt,M,2.749,8,spiros
4318,643.0,Aarons,D,2.664,8,spiros
4319,551.0,Dawson,D,2.358,8,spiros
4320,436.0,Aurier,D,2.645,8,spiros
4321,382.0,Garnacho,M,2.552,8,spiros
4322,605.0,Koleosho,M,2.472,8,spiros
4323,247.0,Coleman,D,3.447,8,spiros
4324,545.0,Aït-Nouri,D,2.289,8,spiros
4325,316.0,Bell,D,2.769,8,spiros
4326,588.0,Young,D,3.495,8,spiros
4327,485.0,McBurnie,F,2.556,8,spiros
4328,133.0,Gilmour,M,2.31,8,spiros
4329,165.0,Cullen,M,2.425,8,spiros
4330,104.0,Hickey,D,2.227,8,spiros
4331,262.0,Patterson,D,3.331,8,spiros
4332,254.0,Gueye,M,2.752,8,spiros
4333,65.0,Christie,M,2.5,8,spiros
4334,89.0,Zabarnyi,D,2.501,8,spiros
4335,173.0,O'Shea,D,2.328,8,spiros
4336,558.0,Jiménez,F,2.714,8,spiros
4337,421.0,S.Longstaff,M,2.485,8,spiros
4338,480.0,Egan,D,2.489,8,spiros
4339,481.0,Fleck,M,2.457,8,spiros
4340,493.0,Bissouma,M,2.597,8,spiros
4341,572.0,Semedo,D,2.11,8,spiros
4342,260.0,Mykolenko,D,3.123,8,spiros
4343,594.0,Amdouni,F,2.243,8,spiros
4344,64.0,Brooks,M,2.379,8,spiros
4345,471.0,Ahmedhodžić,D,2.4,8,spiros
4346,150.0,Van Hecke,D,1.953,8,spiros
4347,570.0,Sarabia,M,2.227,8,spiros
4348,135.0,João Pedro,F,2.081,8,spiros
4349,602.0,Kabore,D,2.479,8,spiros
4350,178.0,Taylor,D,2.13,8,spiros
4351,321.0,Doughty,D,2.271,8,spiros
4352,457.0,Niakhaté,D,2.202,8,spiros
4353,176.0,Roberts,D,2.097,8,spiros
4354,565.0,Lemina,M,2.176,8,spiros
4355,576.0,Jack Robinson,D,2.277,8,spiros
4356,151.0,Veltman,D,1.844,8,spiros
4357,139.0,Lamptey,D,1.827,8,spiros
4358,52.0,Nakamba,M,2.243,8,spiros
4359,394.0,Pellistri,M,2.175,8,spiros
4360,232.0,Mateta,F,2.38,8,spiros
4361,72.0,Kluivert,M,2.2,8,spiros
4362,223.0,C.Doucouré,M,2.322,8,spiros
4363,282.0,Reed,M,2.391,8,spiros
4364,604.0,Aina,D,2.062,8,spiros
4365,210.0,Mudryk,M,2.279,8,spiros
4366,675.0,Ramsey,M,2.067,8,spiros
4367,453.0,Mangala,M,2.076,8,spiros
4368,26.0,Trossard,M,1.871,8,spiros
4369,198.0,Cucurella,D,2.378,8,spiros
4370,154.0,Welbeck,F,1.984,8,spiros
4371,523.0,Antonio,F,1.837,8,spiros
4372,362.0,Palmer,M,2.116,8,spiros
4373,4.0,Fábio Vieira,M,1.708,8,spiros
4374,484.0,Lowe,D,1.98,8,spiros
4375,525.0,Benrahma,M,1.748,8,spiros
4376,356.0,Kovacic,M,1.875,8,spiros
4377,193.0,Broja,F,2.009,8,spiros
4378,47.0,Kamara,M,2.244,8,spiros
4379,78.0,Ouattara,M,1.877,8,spiros
4380,486.0,Ndiaye,F,1.855,8,spiros
4381,354.0,Grealish,M,1.813,8,spiros
4382,433.0,Wilson,F,1.851,8,spiros
4383,314.0,Adebayo,F,1.791,8,spiros
4384,515.0,Skipp,M,1.913,8,spiros
4385,372.0,Antony,M,1.744,8,spiros
4386,287.0,Vinícius,F,2.359,8,spiros
4387,328.0,Ogbene,F,1.797,8,spiros
4388,497.0,Emerson Royal,D,2.374,8,spiros
4389,423.0,Murphy,M,1.779,8,spiros
4390,591.0,Willian,M,2.018,8,spiros
4391,211.0,N.Jackson,F,1.812,8,spiros
4392,713.0,Sangaré,M,1.701,8,spiros
4393,403.0,Anderson,M,1.738,8,spiros
4394,95.0,Canós,M,1.729,8,spiros
4395,586.0,Chong,M,1.606,8,spiros
4396,241.0,Tomkins,D,1.649,8,spiros
4397,534.0,Fornals,M,1.512,8,spiros
4398,552.0,Fabio Silva,F,1.559,8,spiros
4399,470.0,Yates,M,1.556,8,spiros
4400,170.0,Gudmundsson,M,1.508,8,spiros
4401,381.0,Fred,M,1.486,8,spiros
4402,153.0,Webster,D,1.385,8,spiros
4403,98.0,Damsgaard,M,1.546,8,spiros
4404,258.0,Maupay,F,1.556,8,spiros
4405,489.0,Osborn,M,1.461,8,spiros
4406,256.0,Iwobi,M,1.626,8,spiros
4407,432.0,Willock,M,1.409,8,spiros
4408,128.0,Dahoud,M,1.324,8,spiros
4409,578.0,Nelson,M,1.082,8,spiros
4410,300.0,Jones,M,1.252,8,spiros
4411,148.0,Steele,G,1.314,8,spiros
4412,475.0,Berge,M,1.265,8,spiros
4413,340.0,Woodrow,F,1.301,8,spiros
4414,606.0,Igor,D,1.205,8,spiros
4415,99.0,Dasilva,M,1.265,8,spiros
4416,15.0,Partey,M,1.144,8,spiros
4417,709.0,Amrabat,M,1.181,8,spiros
4418,465.0,Toffolo,D,1.183,8,spiros
4419,689.0,Kudus,M,1.194,8,spiros
4420,59.0,Traoré,M,1.2,8,spiros
4421,541.0,Scamacca,F,1.106,8,spiros
4422,657.0,Rak-Sakyi,M,1.228,8,spiros
4423,229.0,Hughes,M,1.221,8,spiros
4424,177.0,Rodriguez,F,1.128,8,spiros
4425,125.0,Buonanotte,M,1.054,8,spiros
4426,468.0,Wood,F,1.013,8,spiros
4427,12.0,Martinelli,M,1.074,8,spiros
4428,244.0,André Gomes,M,1.176,8,spiros
4429,714.0,Origi,F,1.085,8,spiros
4430,245.0,Branthwaite,D,1.162,8,spiros
4431,691.0,Beto,F,1.135,8,spiros
4432,451.0,Kouyaté,M,1.039,8,spiros
4433,268.0,Cairney,M,1.124,8,spiros
4434,392.0,McTominay,M,0.995,8,spiros
4435,703.0,Evans,D,0.888,8,spiros
4436,389.0,Malacia,D,0.942,8,spiros
4437,252.0,Godfrey,D,1.021,8,spiros
4438,35.0,Buendía,M,0.975,8,spiros
4439,562.0,Kalajdžić,F,0.845,8,spiros
4440,706.0,M.Trésor,M,0.779,8,spiros
4441,666.0,Davies,M,0.89,8,spiros
4442,83.0,Senesi,D,0.906,8,spiros
4443,22.0,Smith Rowe,M,0.789,8,spiros
4444,38.0,Coutinho,M,0.835,8,spiros
4445,560.0,Jonny,D,0.753,8,spiros
4446,530.0,Cresswell,D,0.747,8,spiros
4447,67.0,Dembélé,M,0.749,8,spiros
4448,174.0,Obafemi,F,0.674,8,spiros
4449,553.0,Giles,D,0.773,8,spiros
4450,146.0,Sarmiento,M,0.683,8,spiros
4451,87.0,H.Traorè,M,0.737,8,spiros
4452,708.0,Gravenberch,M,0.67,8,spiros
4453,310.0,Thiago,M,0.675,8,spiros
4454,82.0,Semenyo,F,0.706,8,spiros
4455,701.0,Ghoddos,M,0.721,8,spiros
4456,549.0,Chiquinho,M,0.688,8,spiros
4457,295.0,Elliott,M,0.646,8,spiros
4458,111.0,Onyeka,M,0.701,8,spiros
4459,600.0,Redmond,M,0.641,8,spiros
4460,633.0,Livramento,D,0.672,8,spiros
4461,315.0,Andersen,D,0.673,8,spiros
4462,527.0,Cornet,M,0.608,8,spiros
4463,548.0,Bueno,D,0.629,8,spiros
4464,490.0,Osula,F,0.636,8,spiros
